phase,frame_ms,skin_ms,step_ms,graph_ms,path_ms,groups
9 · Ba phần tụ lại,16.6680,8.4590,0.8165,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6656,8.2903,0.8318,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6675,9.2264,0.8684,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6662,9.2491,0.8016,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6673,9.2613,0.8417,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6658,8.9805,0.8451,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6833,8.8244,0.8815,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6707,9.2478,0.8050,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6638,9.2958,0.8388,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6650,9.2143,0.9053,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6669,9.0936,1.1044,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6699,8.6700,1.0985,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6644,8.8547,1.1778,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6697,8.7092,0.9326,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6647,8.8544,0.8245,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6880,8.6296,0.8991,0.0000,0.0000,2
9 · Ba phần tụ lại,16.8406,8.7901,0.8584,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6682,8.8435,0.9046,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6673,8.9213,0.8897,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6926,8.8381,0.8973,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6704,8.8202,0.8172,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6668,9.0433,0.8254,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6750,9.0636,0.9023,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6651,8.8442,0.9085,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6682,9.0492,1.0137,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6855,8.9817,0.9910,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6654,8.9600,0.8641,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6881,8.7486,0.9725,0.0000,0.0000,2
9 · Ba phần tụ lại,16.7609,8.8766,0.9307,0.0000,0.0000,2
9 · Ba phần tụ lại,16.7084,8.7824,0.9200,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6798,9.3017,0.9841,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6865,9.0924,0.9018,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6818,9.2652,0.9065,0.0000,0.0000,2
9 · Ba phần tụ lại,16.7021,9.0243,0.9359,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6964,8.9500,0.8373,0.0000,0.0000,2
9 · Ba phần tụ lại,16.6935,8.8930,0.9055,0.0000,0.0000,2
10 · Hợp thể kéo nắp H,16.6945,5.9664,1.3087,459.5966,0.7193,1
10 · Hợp thể kéo nắp H,482.2033,6.1859,4.2509,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6663,5.8302,0.9170,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,17.1043,5.8385,1.1827,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6662,5.8612,1.0587,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6680,6.0239,1.1970,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6680,6.0350,1.1790,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6651,6.0735,0.8954,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6669,5.9352,0.7503,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6672,6.1410,0.8876,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6663,6.0727,0.9680,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,6.4809,1.1646,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6674,6.3363,1.1101,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6661,6.5415,1.1092,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,6.3400,1.2869,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6661,6.6596,1.1174,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6683,6.3469,1.0115,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6777,6.4744,1.4306,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6641,6.4063,1.1782,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6678,6.3515,1.1739,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6640,6.2474,0.9262,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,6.3302,1.0501,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6943,6.4517,0.7874,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6677,6.5264,0.7548,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6667,6.7380,0.8025,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6657,6.8563,0.7532,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6666,6.6166,0.7593,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,6.3738,1.2519,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,6.3248,0.8374,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6672,6.7477,1.2451,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,6.7124,1.0732,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6664,7.0076,0.9822,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6666,6.6187,0.9965,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,6.9213,0.7818,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,7.0057,0.8522,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6663,6.9200,0.9486,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6681,7.3949,0.8006,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,7.4908,1.0611,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6669,7.4585,0.7882,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6663,7.7299,0.7487,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,7.2077,0.8265,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6666,7.3154,0.8587,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,7.1570,0.8072,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6664,7.3858,0.8444,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6726,7.4398,0.8104,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6665,7.6844,0.8290,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,7.8406,0.8357,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6697,7.0928,0.8429,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6648,7.2219,0.9515,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6685,7.1991,0.8814,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6945,7.4254,0.9911,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6635,7.0360,0.8232,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6683,7.2866,0.7407,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6649,7.0294,0.7190,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6669,7.1478,0.7886,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,6.8664,0.6304,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6674,7.1087,0.6424,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,6.9649,0.8623,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6696,7.2160,0.9118,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6672,7.1207,0.7058,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6718,7.3253,0.8122,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6683,7.4972,228.2287,227.3454,0.0000,1
10 · Hợp thể kéo nắp H,250.0891,7.5181,2.6624,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6738,7.3965,0.4751,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6682,7.6470,0.6491,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,7.6529,0.5596,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6682,7.4441,0.6243,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,7.5160,0.6166,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6657,7.5732,0.5703,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,7.4556,0.6081,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6656,7.5495,0.5375,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6882,7.9605,0.5988,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,7.7258,0.5915,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6810,7.4807,0.5445,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6688,7.4270,0.5938,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6652,7.5712,0.8296,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,7.7119,0.8897,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6677,7.6369,0.5947,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.7114,7.5666,0.6201,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6662,7.6984,0.6517,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,7.7293,0.6555,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6674,7.8288,0.5447,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6658,7.7632,0.6869,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6853,8.2625,0.8308,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6672,8.3074,1.0758,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6658,8.1673,0.8330,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6669,8.4454,0.7639,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,8.3279,0.9811,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6661,8.4916,0.8434,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,8.3467,0.7954,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6667,8.2682,0.6562,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,8.4325,0.5830,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6665,8.4394,0.7197,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,8.4700,0.6779,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6662,7.8934,229.2005,228.5554,0.0000,1
10 · Hợp thể kéo nắp H,249.7431,8.3475,2.9810,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6657,8.1947,0.6179,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6672,8.4296,0.5496,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6661,8.2434,0.5727,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6687,8.1454,0.6999,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6651,8.2937,0.6290,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,8.0731,0.6692,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6667,8.2895,0.6087,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,8.1270,0.6599,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6667,8.1104,0.5629,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6664,7.8975,0.6068,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,7.8986,0.6660,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6676,8.1694,0.6710,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.8101,8.3713,0.8996,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6642,8.2202,0.6471,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6702,7.5769,0.6751,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,7.8633,0.6427,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,7.2992,0.5449,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6771,7.4808,0.5541,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6622,7.1667,0.6075,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6667,7.1608,0.5306,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6725,6.7232,0.5969,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6663,6.8447,0.5900,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,6.9487,0.5904,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,7.0251,0.5499,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,7.1039,0.7188,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6678,7.0829,0.6519,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6657,6.8437,0.5948,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6679,7.1032,0.6715,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6655,7.3082,0.6488,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,7.2083,0.6815,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,7.7262,0.6150,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6655,7.2485,0.5476,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,7.3970,0.5565,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6682,7.6883,0.6490,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6659,7.5456,0.6341,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6666,7.7189,226.9892,226.0525,0.0000,1
10 · Hợp thể kéo nắp H,249.9992,7.9084,2.8775,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6858,7.7939,0.7631,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6663,7.6183,0.5215,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6726,7.5823,0.6373,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6652,7.6414,0.4953,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,7.7067,0.5319,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6661,7.5162,0.5171,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,7.8215,0.5395,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6666,7.6114,0.7626,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6661,7.6361,0.5469,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6679,7.5622,0.6297,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6655,7.8583,0.5958,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6677,7.7087,0.5563,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6664,8.0684,0.5400,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6663,8.1207,0.5903,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6691,8.2129,0.6081,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6652,8.5535,0.5527,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6674,8.1213,0.5391,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6681,8.0125,0.5926,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6658,8.2218,0.7319,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6648,8.3006,0.5732,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6688,8.2039,0.6222,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6652,8.2106,0.5233,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6677,8.1566,0.5311,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6657,8.1001,0.5323,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6683,8.4180,0.5144,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6652,8.5828,0.5398,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6694,8.4592,0.5392,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6649,8.4733,0.5773,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6678,8.3897,0.5351,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6646,8.5608,0.5446,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6677,8.3752,0.5523,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6676,8.4744,0.6268,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6657,8.5320,0.6063,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6711,8.5153,0.5864,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6623,8.5837,230.5602,229.9027,0.0000,1
10 · Hợp thể kéo nắp H,249.8505,8.3431,2.9980,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,33.4286,8.6416,0.9591,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,8.4251,0.5385,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6659,8.5048,0.5594,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,8.5189,0.5820,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6662,8.5782,0.5390,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6677,8.5395,0.6034,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,8.3814,0.6257,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,8.4309,0.6655,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6659,8.5166,0.6317,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6681,8.4039,0.6336,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6658,8.4395,0.5967,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6665,8.4224,0.5800,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6704,8.6093,0.5556,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6635,8.3374,0.5782,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6661,8.5694,0.5449,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6708,8.8878,0.6091,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6628,8.6630,0.5874,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6680,8.3966,0.5870,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6662,8.4965,0.5325,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,8.4563,0.5502,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6664,8.4046,0.5721,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6665,8.5431,0.5743,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,8.3345,0.5587,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6667,8.7064,0.6266,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6665,8.5731,0.6523,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6661,8.4603,0.6031,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,8.7025,0.5851,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,8.5757,0.5989,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,8.5520,0.6445,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6677,8.3708,0.5814,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,8.5893,0.6027,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,8.6033,0.6508,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6654,8.6391,0.5405,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,8.6065,0.5441,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6666,8.3949,228.1420,227.4928,0.0000,1
10 · Hợp thể kéo nắp H,249.9964,8.5181,2.8299,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,33.3336,8.4588,1.0314,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6664,8.7533,0.5763,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6672,8.6045,0.5521,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6666,8.4958,0.5935,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6669,8.2258,0.5848,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6655,8.2657,0.6204,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6674,8.1335,0.5845,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,8.5766,0.5513,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,8.3039,0.5616,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,8.2845,0.5619,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6662,7.7582,0.5559,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,7.9552,0.5775,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6665,7.9540,0.6093,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6682,7.8736,0.6883,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6641,7.8968,0.5422,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6676,7.7041,0.5514,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,7.6150,0.5266,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6674,7.7064,0.5378,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,7.5777,0.5175,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6667,7.5978,0.5390,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6662,7.6968,0.5340,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6672,7.4346,0.5585,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6769,7.2680,0.5556,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6666,7.3660,0.5480,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,6.9293,0.5685,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,6.8665,0.5550,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,6.9092,0.5085,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6663,6.9703,0.5270,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,6.9868,0.5180,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6674,6.9200,0.5333,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6661,7.3532,0.5359,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,7.3051,0.5447,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6667,7.3387,0.5637,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6670,7.4624,0.5722,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6658,7.4457,229.8820,229.2372,0.0000,1
10 · Hợp thể kéo nắp H,250.0152,7.3850,3.0353,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6839,7.5739,0.5585,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6673,7.4534,0.5374,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6676,7.7734,0.5967,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6664,7.8377,0.5958,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6662,7.8236,0.5883,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6669,7.7600,0.5372,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6669,7.7671,0.5375,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,7.7026,0.5317,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,7.7664,0.5272,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6680,7.5095,0.5407,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6666,7.7182,0.8926,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6734,7.8026,0.7069,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6658,7.8325,0.5952,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6657,7.6776,0.5361,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6671,7.6710,0.5635,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6680,7.7675,0.7128,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,7.7406,0.6417,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6655,7.8220,0.5649,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6680,7.6721,0.6916,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6839,7.6532,0.6834,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6672,7.9963,0.6344,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6679,7.7616,0.5656,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,7.4587,0.5379,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6685,7.5607,0.6010,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6681,7.7139,0.6480,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6659,7.6196,0.5563,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6669,8.0688,0.5673,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6803,7.8434,0.5534,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6692,8.0427,0.8096,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6642,8.3553,0.5728,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6678,8.3018,0.5711,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6656,8.2537,0.5658,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6675,8.2627,0.5739,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6660,8.2079,0.5383,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6669,8.4190,0.5985,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6668,8.4948,228.8772,228.2152,0.0000,1
10 · Hợp thể kéo nắp H,249.8453,8.7734,3.0129,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6804,8.5414,0.8921,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6682,8.3727,0.7661,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6817,8.4843,0.7675,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6907,8.3803,0.8374,0.0000,0.0000,1
10 · Hợp thể kéo nắp H,16.6648,8.0801,0.5850,0.0000,0.0000,1
